filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
earth.ppm80.jpg,324.5126953125,18.7203770075925,29.5428919266077,36.4717118464675,0.984310416621529,81.3883184545468,84.0640769752747
earth.ppm81.jpg,336.140625,18.0727931948124,29.7346218040553,36.6633047493067,0.984901886888371,81.7800716152521,84.4200707841574
earth.ppm82.jpg,348.125,17.4506283662478,29.9119356186995,36.8406549912819,0.985371102731502,82.1413287289359,84.7040567056608
earth.ppm83.jpg,362.6181640625,16.7531596650876,30.1125214486433,37.0409955996437,0.985894655343569,82.5479873360506,85.0225828168234
earth.ppm84.jpg,375.6337890625,16.1726665089471,30.3206709592043,37.2488606603617,0.986427853956334,82.9684821513571,85.3487799139607
earth.ppm85.jpg,391.630859375,15.5120564546293,30.5523809432019,37.4803494725432,0.987007145058498,83.4352370344653,85.7052487286383
earth.ppm86.jpg,410.0830078125,14.8140739417753,30.8093572214267,37.7372027862312,0.987577853893554,83.9514790130792,86.0585607481282
earth.ppm87.jpg,427.7041015625,14.2037450139165,31.0697980227391,37.9968712779765,0.988148120106635,84.4718399871479,86.4137176610168
earth.ppm88.jpg,454.787109375,13.3578983985467,31.3918659758799,38.3189266428974,0.988839551363683,85.1153832248857,86.8471945738784
earth.ppm89.jpg,473.8544921875,12.820391280782,31.7088860456652,38.6356461438441,0.98943766720656,85.7465876537524,87.2247143700506
earth.ppm90.jpg,510.1025390625,11.9093702438044,32.1167244276404,39.0433369857187,0.990209177754446,86.5570819746843,87.7151896749463
earth.ppm91.jpg,543.248046875,11.1827369374746,32.5340023908415,39.4603802323219,0.990917081697574,87.3842788608497,88.1687344638931
earth.ppm92.jpg,575.798828125,10.5505598540072,33.0087782351767,39.9348581364378,0.991627525250012,88.3235762174744,88.6273062021678
earth.ppm93.jpg,630.6455078125,9.6329870343042,33.5836547264739,40.5092941882024,0.992447290214461,89.4587864375431,89.1607078542745
earth.ppm94.jpg,700.89453125,8.66749522095091,34.2742392480594,41.1995524051774,0.993319777937548,90.8208274671476,89.7334787654945
earth.ppm95.jpg,783.40625,7.75459731142048,35.075490224217,42.0004541919498,0.99421655357531,92.3992818096142,90.3276856467305
