filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
pcgame.ppm80.jpg,404.765625,15.008685581934,31.4296879939196,40.2148883772272,0.994940240354244,88.8772090253016,90.81129773472
pcgame.ppm81.jpg,412.00390625,14.7450058308761,32.0610571588525,40.8467403284847,0.995296172734055,90.1248811324631,91.0505047079375
pcgame.ppm82.jpg,418.6533203125,14.5108128975673,32.6816674664946,41.4676014438034,0.995838909006742,91.3492996552297,91.4169792046814
pcgame.ppm83.jpg,430.705078125,14.1047791366809,33.3566685604881,42.1426855893726,0.996202315146203,92.6794416716118,91.6635332515307
pcgame.ppm84.jpg,438.98828125,13.8386382039669,34.3439321118934,43.1302474981389,0.996864611840357,94.6237844224115,92.1152964855787
pcgame.ppm85.jpg,448.517578125,13.5446196454466,35.389193733868,44.176347537475,0.997414938154199,96.6822173049903,92.49307926455
pcgame.ppm86.jpg,458.7822265625,13.2415766092726,36.1218664093885,44.9095588957467,0.997674455242889,98.1245537901094,92.6719886775497
pcgame.ppm87.jpg,466.9873046875,13.0089189556562,36.6504740808553,45.4386891949612,0.997902916669016,99.1652954364575,92.8298923742104
pcgame.ppm88.jpg,486.4912109375,12.4873787304257,37.1869215943538,45.9757863801981,0.998200257536002,100.221623972991,93.0359707905782
pcgame.ppm89.jpg,496.54296875,12.2345907249341,37.045239011293,45.8344363418054,0.99822460409156,99.9436324928899,93.052873193559
pcgame.ppm90.jpg,524.63671875,11.5794411311399,37.2739144986819,46.0617648308393,0.998516017464804,100.390714695273,93.2555202274616
pcgame.ppm91.jpg,539.3330078125,11.2639128553244,38.2546178767825,47.0427547187402,0.998695315867266,102.319902024824,93.3805115698924
pcgame.ppm92.jpg,561.9775390625,10.8100405758821,39.1580471953229,47.9457444679062,0.998844090487952,104.095594153862,93.4844030857535
pcgame.ppm93.jpg,599.43359375,10.1345671369457,39.8592873183297,48.6470610859562,0.999028943204296,105.474663231343,93.6137146861545
pcgame.ppm94.jpg,641.6015625,9.46849315068493,40.4570733253489,49.2442637784652,0.999191550523504,106.648984115273,93.7276723774855
pcgame.ppm95.jpg,675.552734375,8.99263623826554,41.7991652085229,50.5861704511606,0.999325112063639,109.28762957969,93.8214199361671
