filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
camera.ppm80.jpg,238.888671875,25.4302556597526,32.2707299386804,38.8299626281776,0.952050390350328,86.1331469390767,67.6324293289183
camera.ppm81.jpg,250.7109375,24.2310928297654,32.3816786004897,38.9377421557372,0.952915735917068,86.3473510118688,68.0050414346879
camera.ppm82.jpg,259.302734375,23.4282141861814,32.4691745137967,39.0255235875454,0.953576983620706,86.5217100264976,68.2920264369006
camera.ppm83.jpg,273.8828125,22.181019482557,32.58720350742,39.143652459066,0.95456906492463,86.7562138087077,68.7262949027995
camera.ppm84.jpg,284.4521484375,21.3568434387649,32.7046892601667,39.263039938502,0.955530888873218,86.9930692835344,69.151598785221
camera.ppm85.jpg,296.1708984375,20.5118059608479,32.8215887259569,39.3799580838886,0.956421559657996,87.2248919919319,69.54923699397
camera.ppm86.jpg,314.7802734375,19.2991763227698,32.966758886982,39.5250501547482,0.957539513563362,87.5124060196901,70.0535696959287
camera.ppm87.jpg,328.8837890625,18.4715702081793,33.0755787515312,39.6301964218222,0.95822282724545,87.7206529404433,70.3647189314379
camera.ppm88.jpg,354.3603515625,17.1435657889298,33.2539279413736,39.8094692870288,0.959618304461372,88.0755132626806,71.0070504132921
camera.ppm89.jpg,373.8447265625,16.250062040087,33.4146686405446,39.9701537787098,0.96084152823759,88.3933842579781,71.5778018393728
camera.ppm90.jpg,408.5166015625,14.8708766712644,33.6626641156806,40.2208689268937,0.962813052104127,88.8890277670267,72.5131182436717
camera.ppm91.jpg,443.654296875,13.6930940211577,33.9096178828674,40.4680813138817,0.964647142279995,89.377399921837,73.4006285070307
camera.ppm92.jpg,478.38671875,12.6989311406338,34.1833028851775,40.7415794406674,0.966587927664681,89.9173533592748,74.3584113592049
camera.ppm93.jpg,539.0556640625,11.2697081303567,34.5849346610884,41.1425584385822,0.969320581313071,90.7084322922202,75.7402592766693
camera.ppm94.jpg,618.4150390625,9.82349977971029,35.1377796552005,41.6955697245456,0.972791561740441,91.7985927447595,77.5532520541376
camera.ppm95.jpg,703.3505859375,8.63722888906476,35.8597634880215,42.4175469783828,0.976751921564341,93.2207436110002,79.7038018862181
